#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 05 29 14 00  50  1.0   MM   0.0    MM    MM 303 1027.6   9.1   8.9   7.4   MM +2.1    MM
2024 05 29 13 50  30  1.0   MM   0.0    MM    MM 138 1027.5   9.2   8.8   7.3   MM   MM    MM
2024 05 29 13 40  30  1.0   MM   0.1    MM    MM 217 1027.5   9.0   8.7   7.2   MM   MM    MM
2024 05 29 13 30  20  1.0   MM   0.1    MM    MM 350 1027.4   8.8   8.6   7.1   MM   MM    MM
2024 05 29 13 20  30  2.0   MM   0.0    MM    MM 299 1027.3   8.4   8.4   7.2   MM   MM    MM
2024 05 29 13 10  50  2.0   MM   0.0    MM    MM 287 1027.1   8.9   8.4   7.5   MM   MM    MM
2024 05 29 13 00  50  1.0   MM   0.0    MM    MM 294 1027.0   9.3   8.5   7.5   MM +2.3    MM
2024 05 29 12 50  60  1.0   MM   0.0    MM    MM 317 1026.9   9.9   8.4   7.9   MM   MM    MM
2024 05 29 12 40 100  1.0   MM   0.0    MM    MM 322 1026.7  10.2   8.3   8.3   MM   MM    MM
2024 05 29 12 30 180  1.0   MM   0.0    MM    MM 299 1026.7   9.5   8.3   8.1   MM   MM    MM
2024 05 29 12 20 200  1.0   MM   0.0    MM    MM 279 1026.6   9.5   8.2   8.0   MM   MM    MM
2024 05 29 12 10 220  1.0   MM   0.0    MM    MM 289 1026.4   9.3   8.1   7.8   MM   MM    MM
2024 05 29 12 00 250  1.0   MM   0.0    MM    MM 298 1026.3   9.3   8.0   7.7   MM +2.0    MM
2024 05 29 11 50 300  1.0   MM   0.0    MM    MM 304 1026.2   9.6   8.0   7.6   MM   MM    MM
2024 05 29 11 40  70  1.0   MM   0.0    MM    MM 235 1026.2   9.2   8.0   8.0   MM   MM    MM
2024 05 29 11 30 130  1.0   MM   0.0    MM    MM 150 1026.2   8.3   8.0   7.9   MM   MM    MM
2024 05 29 11 20 130  1.0   MM   0.0    MM    MM 138 1026.1   8.9   8.0   8.0   MM   MM    MM
2024 05 29 11 10 150  1.0   MM   0.0    MM    MM 105 1025.8   8.6   8.0   7.9   MM   MM    MM
2024 05 29 11 00 170  1.0   MM   0.0    MM    MM  84 1025.5   8.2   8.0   7.4   MM +1.4    MM
2024 05 29 10 50 290  1.0   MM   0.0    MM    MM 136 1025.3   7.9   8.0   7.4   MM   MM    MM
2024 05 29 10 40 290  1.0   MM   0.0    MM    MM 171 1025.2   7.9   8.1   7.5   MM   MM    MM
2024 05 29 10 30 260  1.0   MM   0.0    MM    MM 179 1025.1   7.9   8.1   7.7   MM   MM    MM
2024 05 29 10 20 250  1.0   MM   0.0    MM    MM 183 1025.0   8.0   8.1   7.7   MM   MM    MM
2024 05 29 10 10 240  1.0   MM   0.0    MM    MM 183 1024.9   7.9   8.2   7.7   MM   MM    MM
2024 05 29 10 00 280  1.0   MM   0.0    MM    MM 183 1024.7   7.8   8.2   7.8   MM +0.9    MM
2024 05 29 09 50 270  1.0   MM   0.0    MM    MM 186 1024.6   7.6   8.2   7.6   MM   MM    MM
2024 05 29 09 40 210  1.0   MM   0.0    MM    MM 185 1024.5   7.5   8.2   7.5   MM   MM    MM
2024 05 29 09 30 240  1.0   MM   0.0    MM    MM 186 1024.5   7.3   8.2   7.3   MM   MM    MM
2024 05 29 09 20 290  1.0   MM   0.0    MM    MM 186 1024.6   7.0   8.2   7.0   MM   MM    MM
2024 05 29 09 10  MM  0.0   MM   0.0    MM    MM 184 1024.5   7.0   8.2   7.0   MM   MM    MM
2024 05 29 09 00  MM  0.0   MM   0.0    MM    MM 186 1024.3   7.1   8.3   7.0   MM +0.4    MM
2024 05 29 08 50  MM  0.0   MM   0.0    MM    MM 183 1024.3   6.9   8.3   6.8   MM   MM    MM
2024 05 29 08 40  MM  0.0   MM   0.0    MM    MM 180 1024.2   7.1   8.4   7.0   MM   MM    MM
2024 05 29 08 30  30  1.0   MM   0.0    MM    MM 178 1024.1   7.3   8.5   7.2   MM   MM    MM
2024 05 29 08 20  60  1.0   MM   0.0    MM    MM 176 1024.0   7.4   8.6   7.3   MM   MM    MM
2024 05 29 08 10  30  1.0   MM   0.0    MM    MM 172 1024.1   7.3   8.6   7.2   MM   MM    MM
2024 05 29 08 00  10  1.0   MM   0.0    MM    MM 163 1024.1   7.3   8.7   7.1   MM +0.3    MM
2024 05 29 07 50  10  1.0   MM   0.0    MM    MM 163 1024.2   7.5   8.7   7.1   MM   MM    MM
2024 05 29 07 40  70  1.0   MM   0.0    MM    MM 158 1024.3   8.0   8.8   7.5   MM   MM    MM
2024 05 29 07 30  70  1.0   MM   0.0    MM    MM 153 1024.2   8.0   8.8   7.4   MM   MM    MM
2024 05 29 07 20  10  1.0   MM   0.0    MM    MM 145 1024.2   7.8   8.8   7.3   MM   MM    MM
2024 05 29 07 10  10  1.0   MM   0.0    MM    MM 141 1024.0   8.1   8.8   7.3   MM   MM    MM
2024 05 29 07 00  30  2.0   MM   0.0    MM    MM 138 1023.8   8.6   8.8   7.6   MM +0.9    MM
2024 05 29 06 50  40  2.0   MM   0.0    MM    MM 135 1023.7   9.0   8.8   7.8   MM   MM    MM
2024 05 29 06 40  20  2.0   MM   0.0    MM    MM 131 1023.9   8.3   8.7   7.5   MM   MM    MM
2024 05 29 06 30 360  2.0   MM   0.0    MM    MM 145 1023.9   7.4   8.7   6.9   MM   MM    MM
2024 05 29 06 20 350  2.0   MM   0.0    MM    MM 176 1023.9   7.3   8.7   6.9   MM   MM    MM
2024 05 29 06 10 340  1.0   MM   0.0    MM    MM 225 1023.9   7.0   8.6   6.7   MM   MM    MM
2024 05 29 06 00  10  1.0   MM   0.0    MM    MM 155 1023.9   7.2   8.6   6.9   MM +1.6    MM
2024 05 29 05 50 360  1.0   MM   0.0    MM    MM 114 1023.9   7.1   8.3   6.8   MM   MM    MM
2024 05 29 05 40  10  1.0   MM   0.0    MM    MM 113 1023.9   7.2   8.2   6.8   MM   MM    MM
2024 05 29 05 30 350  1.0   MM   0.0    MM    MM 112 1023.9   7.2   8.3   6.8   MM   MM    MM
2024 05 29 05 20  10  2.0   MM   0.0    MM    MM 110 1023.9   7.5   8.3   6.8   MM   MM    MM
2024 05 29 05 10  20  2.0   MM   0.0    MM    MM 106 1023.9   8.0   8.3   6.8   MM   MM    MM
2024 05 29 05 00  40  2.0   MM   0.0    MM    MM 105 1023.8   8.5   8.3   7.1   MM +2.2    MM
2024 05 29 04 50  40  2.0   MM   0.0    MM    MM 181 1023.7   8.2   8.1   7.0   MM   MM    MM
2024 05 29 04 40  30  2.0   MM   0.1    MM    MM 223 1023.5   8.5   8.1   7.2   MM   MM    MM
2024 05 29 04 30  90  2.0   MM   0.0    MM    MM 133 1023.3   9.5   7.6   7.8   MM   MM    MM
2024 05 29 04 20 110  2.0   MM   0.0    MM    MM  95 1023.3   9.4   6.9   7.5   MM   MM    MM
2024 05 29 04 10  50  1.0   MM   0.0    MM    MM  98 1023.1   9.7   6.3   7.6   MM   MM    MM
2024 05 29 04 00 340  1.0   MM   0.0    MM    MM  99 1023.0  10.1   6.3   7.6   MM +2.0    MM
2024 05 29 03 50 360  1.0   MM   0.0    MM    MM  98 1022.8   9.8   6.2   7.7   MM   MM    MM
2024 05 29 03 40 350  2.0   MM   0.0    MM    MM  96 1022.8   9.8   6.1   7.9   MM   MM    MM
2024 05 29 03 30  10  2.0   MM   0.0    MM    MM 101 1022.7   9.6   6.0   8.1   MM   MM    MM
2024 05 29 03 20 350  1.0   MM   0.0    MM    MM 104 1022.6   8.5   6.1   7.5   MM   MM    MM
2024 05 29 03 10 340  1.0   MM   0.0    MM    MM 103 1022.5   8.4   6.2   7.6   MM   MM    MM
2024 05 29 03 00  20  1.0   MM   0.0    MM    MM 104 1022.4   8.5   6.2   7.5   MM +2.1    MM
2024 05 29 02 50  30  1.0   MM   0.0    MM    MM 104 1022.3   8.3   6.0   7.2   MM   MM    MM
2024 05 29 02 40  20  1.0   MM   0.0    MM    MM 103 1022.1   8.6   6.0   7.2   MM   MM    MM
2024 05 29 02 30  30  2.0   MM   0.0    MM    MM 100 1021.9   9.0   6.0   7.8   MM   MM    MM
2024 05 29 02 20  40  2.0   MM   0.0    MM    MM 101 1021.8   7.3   5.9   6.5   MM   MM    MM
2024 05 29 02 10  40  2.0   MM   0.0    MM    MM 107 1021.7   6.6   5.5   5.8   MM   MM    MM
2024 05 29 02 00  60  2.0   MM   0.0    MM    MM 114 1021.6   6.6   5.4   5.7   MM +1.6    MM
2024 05 29 01 50  40  2.0   MM   0.0    MM    MM 122 1021.4   6.7   5.4   5.7   MM   MM    MM
2024 05 29 01 40  60  2.0   MM   0.0    MM    MM 140 1021.3   6.8   5.4   5.7   MM   MM    MM
2024 05 29 01 30  60  3.0   MM   0.0    MM    MM 155 1021.3   7.5   5.5   5.9   MM   MM    MM
2024 05 29 01 20  70  3.0   MM   0.0    MM    MM 162 1021.1   8.4   5.5   6.2   MM   MM    MM
2024 05 29 01 10  60  2.0   MM   0.0    MM    MM 167 1021.0   8.7   5.5   6.5   MM   MM    MM
2024 05 29 01 00  50  2.0   MM   0.0    MM    MM 163 1021.0   9.0   5.5   6.5   MM +1.1    MM
2024 05 29 00 50  50  2.0   MM   0.0    MM    MM 155 1020.9  10.1   5.6   7.0   MM   MM    MM
2024 05 29 00 40  40  2.0   MM   0.0    MM    MM 137 1020.8  10.5   5.6   7.0   MM   MM    MM
2024 05 29 00 30 170  2.0   MM   0.0    MM    MM 122 1020.5  12.6   5.7   7.5   MM   MM    MM
2024 05 29 00 20 190  3.0   MM   0.1    MM    MM 129 1020.4  11.8   5.7   7.4   MM   MM    MM
2024 05 29 00 10 200  3.0   MM   0.0    MM    MM 107 1020.3  11.7   5.7   8.3   MM   MM    MM
2024 05 29 00 00 210  3.0   MM   0.0    MM    MM  82 1020.3  12.0   5.7   8.0   MM +0.9    MM
2024 05 28 23 50 230  2.0   MM   0.0    MM    MM  67 1020.3  10.9   5.7   7.6   MM   MM    MM
2024 05 28 23 40 230  3.0   MM   0.0    MM    MM  59 1020.3  11.0   5.7   7.6   MM   MM    MM
2024 05 28 23 30 240  3.0   MM   0.0    MM    MM  48 1020.3  10.5   5.7   7.2   MM   MM    MM
2024 05 28 23 20 240  2.0   MM   0.0    MM    MM  41 1020.1  11.6   5.7   7.4   MM   MM    MM
2024 05 28 23 10 270  2.0   MM   0.0    MM    MM  35 1020.1  12.4   5.7   7.4   MM   MM    MM
2024 05 28 23 00  MM  0.0   MM   0.0    MM    MM  37 1020.0  14.3   5.7   7.8   MM +1.1    MM
2024 05 28 22 50  MM  0.0   MM   0.0    MM    MM  50 1020.0  12.6   5.6   7.6   MM   MM    MM
2024 05 28 22 40  20  2.0   MM   0.0    MM    MM  71 1020.1  10.9   5.6   7.1   MM   MM    MM
2024 05 28 22 30 120  3.0   MM   0.0    MM    MM  96 1020.1  10.8   5.6   7.5   MM   MM    MM
2024 05 28 22 20 130  2.0   MM   0.0    MM    MM 121 1020.1  11.3   5.6   7.6   MM   MM    MM
2024 05 28 22 10  90  4.0   MM   0.0    MM    MM 147 1020.1  11.3   5.6   6.9   MM   MM    MM
2024 05 28 22 00 130  4.0   MM   0.0    MM    MM 171 1019.8  12.3   5.6   6.6   MM +1.2    MM
2024 05 28 21 50 240  2.0   MM   0.0    MM    MM 190 1019.5  12.8   5.6   6.5   MM   MM    MM
2024 05 28 21 40 220  2.0   MM   0.0    MM    MM 213 1019.4  14.1   5.5   6.6   MM   MM    MM
2024 05 28 21 30 230  2.0   MM   0.0    MM    MM 228 1019.3  13.3   5.4   7.0   MM   MM    MM
2024 05 28 21 20 290  3.0   MM   0.1    MM    MM 247 1019.5  10.5   5.4   6.5   MM   MM    MM
2024 05 28 21 10 230  3.0   MM   0.1    MM    MM 268 1019.4   9.9   5.4   6.2   MM   MM    MM
2024 05 28 21 00  90  2.0   MM   0.1    MM    MM 288 1019.4  10.5   5.3   6.3   MM +1.3    MM
2024 05 28 20 50 160  4.0   MM   0.0    MM    MM 311 1018.8  10.9   5.3   6.3   MM   MM    MM
2024 05 28 20 40 200  2.0   MM   0.0    MM    MM 329 1018.8  13.5   5.2   6.2   MM   MM    MM
2024 05 28 20 30 260  3.0   MM   0.0    MM    MM 348 1018.9  11.8   5.2   6.4   MM   MM    MM
2024 05 28 20 20 240  3.0   MM   0.0    MM    MM  82 1018.8  11.1   5.1   6.6   MM   MM    MM
2024 05 28 20 10 210  2.0   MM   0.0    MM    MM  30 1018.8  11.7   5.1   6.2   MM   MM    MM
2024 05 28 20 00 230  3.0   MM   0.0    MM    MM  60 1018.9   9.9   5.0   6.4   MM +1.2    MM
2024 05 28 19 50 150  3.0   MM   0.0    MM    MM  87 1018.7   9.5   5.0   6.2   MM   MM    MM
2024 05 28 19 40 120  4.0   MM   0.1    MM    MM 116 1018.7   9.1   5.0   5.7   MM   MM    MM
2024 05 28 19 30 140  3.0   MM   0.0    MM    MM 134 1018.6  10.4   4.9   5.9   MM   MM    MM
2024 05 28 19 20 140  3.0   MM   0.0    MM    MM 161 1018.6   9.9   4.9   5.4   MM   MM    MM
2024 05 28 19 10 120  4.0   MM   0.0    MM    MM 179 1018.5  12.2   4.9   5.4   MM   MM    MM
2024 05 28 19 00  90  3.0   MM   0.0    MM    MM 193 1018.6  13.6   4.8   5.7   MM +1.2    MM
2024 05 28 18 50 360  3.0   MM   0.0    MM    MM 197 1018.6  14.4   4.8   5.7   MM   MM    MM
2024 05 28 18 40 350  5.0   MM   0.1    MM    MM 189 1018.5  14.4   4.8   5.5   MM   MM    MM
2024 05 28 18 30 330  6.0   MM   0.1    MM    MM 144 1018.4  14.7   4.8   5.9   MM   MM    MM
2024 05 28 18 20 330  6.0   MM   0.0    MM    MM 179 1018.2  15.3   4.9   6.6   MM   MM    MM
2024 05 28 18 10 300  3.0   MM   0.0    MM    MM 191 1018.1  14.4   4.8   7.3   MM   MM    MM
2024 05 28 18 00 310  4.0   MM   0.1    MM    MM 180 1018.1  13.1   4.7   7.5   MM +0.8    MM
2024 05 28 17 50 310  6.0   MM   0.1    MM    MM  69 1018.1  13.2   4.8   6.3   MM   MM    MM
2024 05 28 17 40 300  7.0   MM   0.1    MM    MM  46 1018.1  13.4   4.8   6.3   MM   MM    MM
2024 05 28 17 30 320  9.0   MM   0.1    MM    MM  48 1018.1  14.4   4.8   6.0   MM   MM    MM
2024 05 28 17 20 320  7.0   MM   0.0    MM    MM 121 1017.9  15.1   4.8   6.0   MM   MM    MM
2024 05 28 17 10 300  4.0   MM   0.0    MM    MM 130 1017.8  14.8   4.8   6.3   MM   MM    MM
2024 05 28 17 00 290  6.0   MM   0.1    MM    MM  42 1017.7  14.3   4.8   6.7   MM +0.4    MM
2024 05 28 16 50 290  3.0   MM   0.0    MM    MM 100 1017.8  15.1   4.8   6.4   MM   MM    MM
2024 05 28 16 40  20  2.0   MM   0.0    MM    MM 102 1017.7  15.0   4.8   6.4   MM   MM    MM
2024 05 28 16 30  10  3.0   MM   0.0    MM    MM  97 1017.8  14.0   4.7   6.6   MM   MM    MM
2024 05 28 16 20 350  4.0   MM   0.0    MM    MM  85 1017.8  14.1   4.8   6.3   MM   MM    MM
2024 05 28 16 10 350  6.0   MM   0.0    MM    MM  77 1017.7  13.9   4.8   6.3   MM   MM    MM
2024 05 28 16 00 330  5.0   MM   0.1    MM    MM  18 1017.5  15.0   4.8   6.1   MM +0.9    MM
2024 05 28 15 50 340  5.0   MM   0.1    MM    MM  43 1017.3  15.1   4.8   5.9   MM   MM    MM
2024 05 28 15 40 330  4.0   MM   0.0    MM    MM  71 1017.4  14.9   4.8   6.4   MM   MM    MM
2024 05 28 15 30 330  4.0   MM   0.1    MM    MM  77 1017.4  14.3   4.8   6.3   MM   MM    MM
2024 05 28 15 20 330  5.0   MM   0.0    MM    MM  90 1017.3  14.1   4.8   6.9   MM   MM    MM
2024 05 28 15 10 330  3.0   MM   0.0    MM    MM 114 1017.3  14.2   4.8   7.2   MM   MM    MM
2024 05 28 15 00 330  4.0   MM   0.0    MM    MM 117 1017.3  14.1   4.9   7.7   MM +1.2    MM
2024 05 28 14 50 310  4.0   MM   0.0    MM    MM 118 1017.3  13.8   4.7   7.9   MM   MM    MM
2024 05 28 14 40 290  4.0   MM   0.1    MM    MM 118 1017.3  13.4   4.7   8.1   MM   MM    MM
2024 05 28 14 30 290  4.0   MM   0.0    MM    MM 116 1017.3  13.3   4.6   8.6   MM   MM    MM
2024 05 28 14 20 290  3.0   MM   0.1    MM    MM  74 1017.4  11.9   4.6   8.1   MM   MM    MM
2024 05 28 14 10 250  1.0   MM   0.0    MM    MM  85 1017.4  11.1   4.6   7.3   MM   MM    MM
2024 05 28 14 00 220  2.0   MM   0.0    MM    MM 110 1017.4  10.6   4.6   7.0   MM +2.1    MM
2024 05 28 13 50 300  3.0   MM   0.0    MM    MM 106 1017.2  11.7   4.5   7.9   MM   MM    MM
2024 05 28 13 40 340  3.0   MM   0.1    MM    MM 212 1017.1  11.1   4.5   7.6   MM   MM    MM
2024 05 28 13 30 340  3.0   MM   0.1    MM    MM 224 1016.8  10.6   4.5   7.0   MM   MM    MM
2024 05 28 13 20 330  3.0   MM   0.1    MM    MM 214 1016.7  10.6   4.6   6.9   MM   MM    MM
2024 05 28 13 10 330  3.0   MM   0.0    MM    MM 113 1016.6  10.7   4.5   7.0   MM   MM    MM
2024 05 28 13 00 340  3.0   MM   0.0    MM    MM  90 1016.6  10.8   4.5   7.4   MM +2.0    MM
2024 05 28 12 50 300  3.0   MM   0.1    MM    MM 109 1016.6  11.3   4.5   7.7   MM   MM    MM
2024 05 28 12 40 310  3.0   MM   0.0    MM    MM 117 1016.6  11.2   4.5   7.5   MM   MM    MM
2024 05 28 12 30 320  5.0   MM   0.0    MM    MM 100 1016.6  11.4   4.5   7.2   MM   MM    MM
2024 05 28 12 20 320  6.0   MM   0.0    MM    MM 115 1016.4  11.8   4.5   6.9   MM   MM    MM
2024 05 28 12 10 330  7.0   MM   0.0    MM    MM  91 1016.2  12.2   4.5   6.8   MM   MM    MM
2024 05 28 12 00 330  5.0   MM   0.0    MM    MM  97 1016.1  11.6   4.5   7.1   MM +2.1    MM
2024 05 28 11 50 350  3.0   MM   0.0    MM    MM  90 1016.0  11.2   4.5   7.4   MM   MM    MM
2024 05 28 11 40  10  2.0   MM   0.0    MM    MM  91 1015.9  11.5   4.5   7.6   MM   MM    MM
2024 05 28 11 30 340  2.0   MM   0.0    MM    MM  95 1015.8  11.3   4.5   7.7   MM   MM    MM
2024 05 28 11 20 330  5.0   MM   0.1    MM    MM  99 1015.7  10.7   4.5   7.4   MM   MM    MM
2024 05 28 11 10 320  7.0   MM   0.1    MM    MM  84 1015.4  10.7   4.5   7.4   MM   MM    MM
2024 05 28 11 00 320  6.0   MM   0.1    MM    MM 119 1015.3  10.9   4.5   7.5   MM +1.6    MM
2024 05 28 10 50 360  3.0   MM   0.0    MM    MM 140 1015.2  11.0   4.5   7.8   MM   MM    MM
2024 05 28 10 40  50  2.0   MM   0.0    MM    MM 148 1015.0  10.8   4.5   7.8   MM   MM    MM
2024 05 28 10 30  60  2.0   MM   0.1    MM    MM 162 1014.9  10.5   4.5   7.7   MM   MM    MM
2024 05 28 10 20  80  1.0   MM   0.1    MM    MM 171 1014.8  10.7   4.5   7.8   MM   MM    MM
2024 05 28 10 10 100  1.0   MM   0.1    MM    MM 185 1014.7  10.5   4.5   7.8   MM   MM    MM
2024 05 28 10 00 350  2.0   MM   0.1    MM    MM 192 1014.6  10.9   4.5   7.9   MM +1.2    MM
2024 05 28 09 50 340  4.0   MM   0.1    MM    MM 206 1014.3  11.0   4.5   7.9   MM   MM    MM
2024 05 28 09 40 340  5.0   MM   0.1    MM    MM 217 1014.1  11.2   4.5   8.2   MM   MM    MM
2024 05 28 09 30 330  5.0   MM   0.1    MM    MM 226 1014.1  11.4   4.5   8.5   MM   MM    MM
2024 05 28 09 20 330  5.0   MM   0.1    MM    MM 244 1014.0  11.4   4.5   8.5   MM   MM    MM
2024 05 28 09 10 330  4.0   MM   0.1    MM    MM 257 1014.0  11.4   4.5   8.6   MM   MM    MM
2024 05 28 09 00 320  2.0   MM   0.1    MM    MM 275 1014.0  11.2   4.5   8.6   MM +0.7    MM
2024 05 28 08 50 320  3.0   MM   0.1    MM    MM 282 1014.0  11.3   4.5   8.8   MM   MM    MM
2024 05 28 08 40 320  3.0   MM   0.1    MM    MM 277 1013.8  11.5   4.5   8.8   MM   MM    MM
2024 05 28 08 30 320  3.0   MM   0.1    MM    MM 281 1013.7  11.7   4.5   8.9   MM   MM    MM
2024 05 28 08 20 310  4.0   MM   0.1    MM    MM 286 1013.7  11.5   4.5   8.8   MM   MM    MM
2024 05 28 08 10 310  4.0   MM   0.1    MM    MM 290 1013.7  11.4   4.5   8.8   MM   MM    MM
2024 05 28 08 00 310  4.0   MM   0.1    MM    MM 289 1013.7  11.5   4.5   8.9   MM +1.3    MM
2024 05 28 07 50 310  3.0   MM   0.1    MM    MM 288 1013.6  11.5   4.6   9.0   MM   MM    MM
2024 05 28 07 40 310  3.0   MM   0.1    MM    MM 290 1013.6  11.4   4.6   9.0   MM   MM    MM
2024 05 28 07 30 300  3.0   MM   0.1    MM    MM  73 1013.7  11.3   4.5   9.0   MM   MM    MM
2024 05 28 07 20 310  3.0   MM   0.1    MM    MM  58 1013.6  11.4   4.6   9.1   MM   MM    MM
2024 05 28 07 10 310  3.0   MM   0.1    MM    MM  28 1013.5  11.1   4.6   9.1   MM   MM    MM
2024 05 28 07 00 300  2.0   MM   0.1    MM    MM 248 1013.4  11.1   4.6   9.3   MM +1.3    MM
2024 05 28 06 50 290  2.0   MM   0.1    MM    MM 268 1013.4   9.7   4.6   8.4   MM   MM    MM
2024 05 28 06 40 260  1.0   MM   0.1    MM    MM 265 1013.4   9.7   4.6   8.4   MM   MM    MM
2024 05 28 06 30 260  2.0   MM   0.1    MM    MM 264 1013.4  10.1   4.6   8.4   MM   MM    MM
2024 05 28 06 20 270  3.0   MM   0.1    MM    MM 261 1013.4  10.7   4.7   8.9   MM   MM    MM
2024 05 28 06 10 280  4.0   MM   0.1    MM    MM 259 1013.5  11.2   4.6   8.9   MM   MM    MM
2024 05 28 06 00 290  5.0   MM   0.1    MM    MM 258 1013.3  11.5   4.7   8.9   MM +1.7    MM
2024 05 28 05 50 290  6.0   MM   0.1    MM    MM 244 1013.2  11.8   4.7   9.0   MM   MM    MM
2024 05 28 05 40 300  7.0   MM   0.1    MM    MM 226 1013.0  11.9   4.7   9.2   MM   MM    MM
2024 05 28 05 30 310  7.0   MM   0.1    MM    MM 236 1012.8  12.2   4.7   8.8   MM   MM    MM
2024 05 28 05 20 320  7.0   MM   0.1    MM    MM 238 1012.6  12.6   4.7   8.6   MM   MM    MM
2024 05 28 05 10 320  7.0   MM   0.1    MM    MM 236 1012.5  12.8   4.7   8.7   MM   MM    MM
2024 05 28 05 00 330  7.0   MM   0.1    MM    MM 218 1012.4  13.2   4.7   8.3   MM +1.6    MM
2024 05 28 04 50 330  8.0   MM   0.1    MM    MM 156 1012.3  13.8   4.8   7.9   MM   MM    MM
2024 05 28 04 40 330  8.0   MM   0.1    MM    MM 169 1012.2  14.1   4.8   7.7   MM   MM    MM
2024 05 28 04 30 320  8.0   MM   0.1    MM    MM 175 1012.3  14.2   4.9   7.9   MM   MM    MM
2024 05 28 04 20 330  7.0   MM   0.1    MM    MM 163 1012.2  14.3   4.9   7.7   MM   MM    MM
2024 05 28 04 10 320  7.0   MM   0.1    MM    MM 140 1012.2  14.3   4.9   7.5   MM   MM    MM
2024 05 28 04 00 330  7.0   MM   0.1    MM    MM 104 1012.1  14.0   4.9   7.2   MM +1.8    MM
2024 05 28 03 50 320  7.0   MM   0.1    MM    MM  86 1012.1  14.4   4.9   6.9   MM   MM    MM
2024 05 28 03 40 320  7.0   MM   0.1    MM    MM  60 1012.0  14.5   5.0   6.5   MM   MM    MM
2024 05 28 03 30 330  7.0   MM   0.1    MM    MM  35 1011.9  15.0   5.0   6.2   MM   MM    MM
2024 05 28 03 20 330  7.0   MM   0.1    MM    MM  10 1011.8  15.2   5.0   6.1   MM   MM    MM
2024 05 28 03 10 330  7.0   MM   0.1    MM    MM   6 1011.7  15.2   5.0   6.0   MM   MM    MM
2024 05 28 03 00 320  6.0   MM   0.1    MM    MM 322 1011.7  15.4   5.0   6.1   MM +1.9    MM
2024 05 28 02 50 320  6.0   MM   0.1    MM    MM 351 1011.6  15.4   5.0   6.1   MM   MM    MM
2024 05 28 02 40 320  7.0   MM   0.1    MM    MM 347 1011.4  15.5   5.0   6.1   MM   MM    MM
2024 05 28 02 30 320  5.0   MM   0.1    MM    MM 338 1011.3  15.5   5.0   6.4   MM   MM    MM
2024 05 28 02 20 320  5.0   MM   0.1    MM    MM 326 1011.1  15.5   5.0   6.8   MM   MM    MM
2024 05 28 02 10 320  5.0   MM   0.1    MM    MM 320 1011.0  15.6   5.0   6.9   MM   MM    MM
2024 05 28 02 00 310  5.0   MM   0.1    MM    MM 310 1010.9  15.9   5.0   7.1   MM +1.5    MM
2024 05 28 01 50 310  4.0   MM   0.1    MM    MM 298 1010.7  15.6   5.1   6.8   MM   MM    MM
2024 05 28 01 40 320  4.0   MM   0.1    MM    MM 293 1010.6  16.0   5.1   6.6   MM   MM    MM
2024 05 28 01 30 320  5.0   MM   0.1    MM    MM 274 1010.5  16.1   5.1   6.7   MM   MM    MM
2024 05 28 01 20 320  4.0   MM   0.1    MM    MM 256 1010.4  16.1   5.2   6.9   MM   MM    MM
2024 05 28 01 10 330  5.0   MM   0.1    MM    MM 257 1010.3  16.2   5.3   6.6   MM   MM    MM
2024 05 28 01 00 340  6.0   MM   0.1    MM    MM 213 1010.3  16.6   5.4   6.9   MM +1.3    MM
2024 05 28 00 50 340  6.0   MM   0.1    MM    MM 198 1010.3  16.8   5.5   7.5   MM   MM    MM
2024 05 28 00 40 330  5.0   MM   0.1    MM    MM 184 1010.2  16.2   5.6   7.8   MM   MM    MM
2024 05 28 00 30 330  5.0   MM   0.1    MM    MM 169 1010.1  16.6   5.6   8.1   MM   MM    MM
2024 05 28 00 20 320  5.0   MM   0.1    MM    MM 142 1010.0  16.5   5.7   8.2   MM   MM    MM
2024 05 28 00 10 320  5.0   MM   0.1    MM    MM 118 1009.9  16.7   5.8   8.0   MM   MM    MM
2024 05 28 00 00 320  6.0   MM   0.1    MM    MM 106 1009.8  16.8   5.8   7.9   MM +1.3    MM
2024 05 27 23 50 320  6.0   MM   0.1    MM    MM  72 1009.7  16.7   5.8   7.8   MM   MM    MM
2024 05 27 23 40 330  5.0   MM   0.1    MM    MM  54 1009.7  16.3   5.7   7.7   MM   MM    MM
2024 05 27 23 30 330  5.0   MM   0.1    MM    MM  36 1009.6  16.6   5.5   7.8   MM   MM    MM
2024 05 27 23 20 320  4.0   MM   0.1    MM    MM  10 1009.5  16.7   5.4   7.9   MM   MM    MM
2024 05 27 23 10 320  4.0   MM   0.1    MM    MM  67 1009.4  17.1   5.4   8.0   MM   MM    MM
2024 05 27 23 00 310  3.0   MM   0.1    MM    MM 356 1009.4  17.1   5.4   8.3   MM +0.8    MM
2024 05 27 22 50 320  4.0   MM   0.1    MM    MM  45 1009.3  16.9   5.3   8.0   MM   MM    MM
2024 05 27 22 40 320  5.0   MM   0.1    MM    MM 293 1009.2  17.4   5.3   7.7   MM   MM    MM
2024 05 27 22 30 310  6.0   MM   0.1    MM    MM 297 1009.1  17.4   5.4   7.5   MM   MM    MM
