#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 01 15 50 305  2.1 99.0 99.00 99.00 99.00 999 9999.0   7.2   3.0   5.7 99.0 99.00
2023 06 01 16 00   2  2.1 99.0 99.00 99.00 99.00 999 9999.0   8.4   3.1   6.4 99.0 99.00
2023 06 01 16 10  40  2.6 99.0 99.00 99.00 99.00 999 9999.0   9.0   3.1   6.7 99.0 99.00
2023 06 01 16 20  51  2.7 99.0 99.00 99.00 99.00 999 9999.0   9.2   3.1   6.9 99.0 99.00
2023 06 01 16 30  56  2.2 99.0 99.00 99.00 99.00 999 9999.0   9.8   3.0   7.2 99.0 99.00
2023 06 01 16 40  44  2.9 99.0 99.00 99.00 99.00 999 9999.0   9.2   3.0   6.8 99.0 99.00
2023 06 01 16 50  55  2.7 99.0 99.00 99.00 99.00 999 9999.0   8.5   3.0   6.6 99.0 99.00
2023 06 01 17 00  55  2.8 99.0 99.00 99.00 99.00 999 9999.0   9.1   3.0   6.9 99.0 99.00
2023 06 01 17 10  70  3.4 99.0 99.00 99.00 99.00 999 9999.0   8.4   3.0   6.5 99.0 99.00
2023 06 01 17 20  69  3.1 99.0 99.00 99.00 99.00 999 9999.0   8.6   3.1   6.7 99.0 99.00
2023 06 01 17 30  89  2.9 99.0 99.00 99.00 99.00 999 9999.0   8.7   3.1   6.8 99.0 99.00
2023 06 01 17 40  89  2.6 99.0 99.00 99.00 99.00 999 9999.0   7.9   3.1   6.3 99.0 99.00
2023 06 01 17 50  77  2.8 99.0 99.00 99.00 99.00 999 9999.0   7.7   3.1   6.3 99.0 99.00
2023 06 01 18 00  58  2.9 99.0 99.00 99.00 99.00 999 9999.0   7.2   3.1   5.8 99.0 99.00
2023 06 01 18 10  36  3.2 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.1   5.1 99.0 99.00
2023 06 01 18 20  47  2.8 99.0 99.00 99.00 99.00 999 9999.0   6.1   3.1   4.9 99.0 99.00
2023 06 01 18 30  46  3.0 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.1   4.8 99.0 99.00
2023 06 01 18 40  34  2.5 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.2   4.8 99.0 99.00
2023 06 01 18 50  43  2.0 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.2   4.9 99.0 99.00
2023 06 01 19 00  29  2.6 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.2   4.9 99.0 99.00
2023 06 01 19 10  23  3.2 99.0 99.00 99.00 99.00 999 9999.0   5.7   3.1   4.9 99.0 99.00
2023 06 01 19 20  42  3.1 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.2   5.0 99.0 99.00
2023 06 01 19 30  51  3.1 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.2   5.0 99.0 99.00
2023 06 01 19 40  50  3.1 99.0 99.00 99.00 99.00 999 9999.0   5.4   3.2   4.7 99.0 99.00
2023 06 01 19 50   3  3.1 99.0 99.00 99.00 99.00 999 9999.0   5.1   3.2   4.5 99.0 99.00
2023 06 01 20 00  38  2.1 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.2   4.7 99.0 99.00
2023 06 01 20 10 338  3.4 99.0 99.00 99.00 99.00 999 9999.0   5.6   3.2   4.9 99.0 99.00
2023 06 01 20 20  45  2.7 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.2   5.5 99.0 99.00
2023 06 01 20 30  30  2.7 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.2   5.4 99.0 99.00
2023 06 01 20 40  33  3.4 99.0 99.00 99.00 99.00 999 9999.0   6.2   3.1   5.4 99.0 99.00
2023 06 01 20 50  37  3.2 99.0 99.00 99.00 99.00 999 9999.0   7.2   3.1   6.6 99.0 99.00
2023 06 01 21 00  47  2.6 99.0 99.00 99.00 99.00 999 9999.0   7.6   3.1   7.0 99.0 99.00
2023 06 01 21 10  95  2.8 99.0 99.00 99.00 99.00 999 9999.0   7.2   3.1   6.4 99.0 99.00
2023 06 01 21 20  49  2.9 99.0 99.00 99.00 99.00 999 9999.0   6.6   3.1   5.9 99.0 99.00
2023 06 01 21 30  50  5.1 99.0 99.00 99.00 99.00 999 9999.0   7.2   3.2   6.5 99.0 99.00
2023 06 01 21 40  40  5.1 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.2   5.6 99.0 99.00
2023 06 01 21 50  57  5.6 99.0 99.00 99.00 99.00 999 9999.0   5.3   3.2   4.5 99.0 99.00
2023 06 01 22 00  70  6.7 99.0 99.00 99.00 99.00 999 9999.0   5.2   3.2   4.6 99.0 99.00
2023 06 01 22 10  55  7.4 99.0 99.00 99.00 99.00 999 9999.0   6.4   3.2   5.9 99.0 99.00
2023 06 01 22 20  66  5.9 99.0 99.00 99.00 99.00 999 9999.0   8.0   3.2   7.7 99.0 99.00
2023 06 01 22 30  59  4.8 99.0 99.00 99.00 99.00 999 9999.0   9.0   3.2   8.3 99.0 99.00
2023 06 01 22 40  77  4.4 99.0 99.00 99.00 99.00 999 9999.0   8.7   3.2   7.9 99.0 99.00
2023 06 01 22 50  72  4.3 99.0 99.00 99.00 99.00 999 9999.0   8.9   3.2   8.2 99.0 99.00
2023 06 01 23 00  68  4.6 99.0 99.00 99.00 99.00 999 9999.0   8.7   3.2   7.8 99.0 99.00
2023 06 01 23 10  57  5.5 99.0 99.00 99.00 99.00 999 9999.0   8.1   3.1   7.5 99.0 99.00
2023 06 01 23 20  51  4.5 99.0 99.00 99.00 99.00 999 9999.0   8.2   3.1   7.6 99.0 99.00
2023 06 01 23 30  82  3.3 99.0 99.00 99.00 99.00 999 9999.0   7.5   3.2   7.1 99.0 99.00
2023 06 01 23 40  78  1.6 99.0 99.00 99.00 99.00 999 9999.0   7.4   3.2   6.8 99.0 99.00
2023 06 01 23 50  26  3.8 99.0 99.00 99.00 99.00 999 9999.0   7.5   3.2   7.0 99.0 99.00
2023 06 02 00 00  29  3.7 99.0 99.00 99.00 99.00 999 9999.0   8.0   3.1   7.5 99.0 99.00
2023 06 02 00 10  60  4.5 99.0 99.00 99.00 99.00 999 9999.0   8.2   3.1   7.8 99.0 99.00
